status,priority,updated,issue_type,reporter,created,resolutiondate,vote_count,project,assignee,comment_count,key,description_length,summary_length,watch_count,resolution,days_in_current_status
Open,Major,2015-02-10T19:02:51.973+0000,Bug,tychol,2015-02-10T18:58:33.398+0000,NA,0,AVRO,NA,1,AVRO-1638,493,45,1,NA,1170.508916
Resolved,Minor,2015-04-07T21:13:06.809+0000,Bug,jamur2,2015-02-02T17:02:35.450+0000,2015-04-07T21:13:06.750+0000,0,AVRO,NA,1,AVRO-1637,1540,43,1,Invalid,1114.415474
Open,Major,2015-11-25T22:42:33.298+0000,Bug,Mann Du,2015-01-29T04:07:56.261+0000,NA,2,AVRO,NA,3,AVRO-1636,2234,49,6,NA,1183.127401
Open,Major,2018-03-27T20:30:57.212+0000,Bug,Heye,2015-01-22T15:39:53.691+0000,NA,3,AVRO,NA,7,AVRO-1635,1785,80,10,NA,1189.646876
Resolved,Major,2015-01-29T13:44:10.088+0000,Bug,Heye,2015-01-19T18:35:10.752+0000,2015-01-29T13:44:10.039+0000,3,AVRO,NA,1,AVRO-1632,1445,47,4,Not A Problem,1182.727241
Closed,Major,2016-02-01T14:56:02.365+0000,Bug,nielsbasjes,2015-01-14T14:59:43.593+0000,2015-02-03T15:01:21.174+0000,0,AVRO,nielsbasjes,7,AVRO-1630,187,41,5,Fixed,814.6773306
Open,Minor,2015-01-14T00:34:22.397+0000,Bug,kern3020,2015-01-14T00:34:22.397+0000,NA,0,AVRO,NA,0,AVRO-1629,1149,56,1,NA,1198.27571
Open,Major,2015-01-22T10:29:13.753+0000,Bug,sbua2003,2015-01-09T18:36:55.932+0000,NA,0,AVRO,NA,1,AVRO-1627,1360,114,2,NA,1202.523933
Reopened,Major,2016-11-05T22:35:52.631+0000,Bug,nielsbasjes,2015-01-09T09:15:26.266+0000,NA,1,AVRO,NA,7,AVRO-1626,322,46,5,NA,536.3579989
Closed,Major,2016-02-01T14:55:46.085+0000,Bug,nielsbasjes,2014-12-19T17:15:32.988+0000,2015-01-12T12:27:46.466+0000,0,AVRO,nielsbasjes,7,AVRO-1624,250,31,5,Fixed,814.6775177
Closed,Major,2016-02-01T14:55:47.208+0000,Bug,jmullins,2014-12-16T20:59:03.322+0000,2014-12-17T23:22:16.000+0000,0,AVRO,jmullins,4,AVRO-1623,435,57,4,Fixed,814.6775056
Closed,Major,2017-07-20T05:43:59.101+0000,Bug,tomwhite,2014-12-11T11:32:21.559+0000,2014-12-11T11:38:36.117+0000,0,AVRO,tomwhite,3,AVRO-1622,1166,27,3,Fixed,814.6774904
Closed,Major,2016-02-01T14:56:03.685+0000,Bug,tomwhite,2014-12-11T11:17:19.892+0000,2014-12-18T15:09:55.505+0000,0,AVRO,tomwhite,6,AVRO-1621,80,39,4,Fixed,814.6773154
Open,Major,2014-12-11T18:40:10.713+0000,Bug,aj987,2014-12-10T22:19:04.784+0000,NA,0,AVRO,NA,7,AVRO-1620,705,74,4,NA,1232.369664
Closed,Major,2016-02-01T14:55:46.428+0000,Bug,skye,2014-12-04T01:12:54.798+0000,2015-12-30T15:46:19.420+0000,0,AVRO,skye,7,AVRO-1617,168,84,7,Fixed,814.6775151
Open,Minor,2014-11-25T19:44:14.323+0000,Bug,peter.amstutz,2014-11-25T19:44:14.323+0000,NA,0,AVRO,NA,0,AVRO-1612,690,38,1,NA,1247.477192
Open,Major,2016-09-01T21:19:28.629+0000,Bug,philip,2014-11-25T05:49:07.519+0000,NA,0,AVRO,NA,9,AVRO-1610,601,57,3,NA,1248.057132
Open,Minor,2014-11-21T16:44:09.879+0000,Bug,trex58,2014-11-21T16:44:09.879+0000,NA,0,AVRO,NA,0,AVRO-1609,1092,50,1,NA,1251.602244
Closed,Major,2016-02-01T14:55:58.530+0000,Bug,rdblue,2014-11-14T00:12:43.659+0000,2014-11-26T19:34:00.971+0000,0,AVRO,rdblue,8,AVRO-1604,301,74,5,Fixed,814.677375
Closed,Major,2017-03-14T21:00:35.834+0000,Bug,dbl001,2014-11-09T12:21:57.867+0000,2014-11-13T22:09:57.600+0000,0,AVRO,cutting,20,AVRO-1602,1039,42,7,Fixed,814.6773563
Open,Trivial,2014-11-03T11:12:24.637+0000,Bug,alfonso.nishikawa,2014-11-03T11:05:01.542+0000,NA,0,AVRO,NA,0,AVRO-1600,2025,111,1,NA,1269.837757
Open,Major,2014-12-18T19:03:12.897+0000,Bug,alexandrosb,2014-11-02T17:21:56.452+0000,NA,0,AVRO,NA,1,AVRO-1599,1174,59,2,NA,1270.57601
Closed,Major,2016-02-01T14:56:09.798+0000,Bug,rdblue,2014-11-01T01:33:16.614+0000,2014-11-06T23:31:23.014+0000,0,AVRO,rdblue,4,AVRO-1598,240,35,4,Fixed,814.6772446
Closed,Major,2017-11-14T01:31:08.010+0000,Bug,cutting,2014-10-24T18:42:17.941+0000,2014-11-08T00:57:35.876+0000,0,AVRO,cutting,8,AVRO-1597,91,55,5,Fixed,814.6775089
Closed,Major,2016-02-01T14:56:06.378+0000,Bug,tomwhite,2014-10-22T14:34:28.832+0000,2014-11-17T15:34:11.161+0000,0,AVRO,tomwhite,7,AVRO-1596,NA,50,4,Fixed,814.6772842
Open,Major,2014-10-17T10:37:16.474+0000,Bug,MrBinary,2014-10-13T09:43:34.476+0000,NA,0,AVRO,NA,0,AVRO-1594,1170,34,1,NA,1290.89432
Resolved,Critical,2015-08-26T22:38:32.447+0000,Bug,hatem,2014-10-10T10:32:59.070+0000,2015-08-26T21:34:09.258+0000,0,AVRO,hatem,13,AVRO-1593,272,73,8,Fixed,973.4008613
Closed,Major,2016-02-01T14:55:51.499+0000,Bug,imbusy,2014-10-08T23:21:51.610+0000,2014-11-08T00:54:41.616+0000,0,AVRO,imbusy,8,AVRO-1592,1134,84,5,Fixed,814.6774552
Closed,Major,2016-02-01T14:56:04.211+0000,Bug,mspadoni,2014-10-02T20:34:13.932+0000,2014-10-04T00:01:18.954+0000,0,AVRO,mspadoni,8,AVRO-1591,426,63,4,Fixed,814.6773057
Closed,Major,2016-02-01T14:56:09.316+0000,Bug,rdblue,2014-09-20T02:20:08.553+0000,2014-09-29T22:58:51.106+0000,0,AVRO,rdblue,17,AVRO-1590,1341,53,4,Fixed,814.6772502
Closed,Major,2016-02-01T14:55:53.043+0000,Bug,rdblue,2014-09-19T23:37:10.991+0000,2014-09-22T22:14:09.686+0000,0,AVRO,rdblue,7,AVRO-1589,319,82,4,Fixed,814.6774386
Resolved,Major,2014-09-22T22:30:33.107+0000,Bug,fwiffo,2014-09-17T21:58:57.217+0000,2014-09-22T22:30:33.073+0000,0,AVRO,NA,2,AVRO-1588,891,58,2,Duplicate,1311.361697
Open,Minor,2014-10-05T18:03:46.135+0000,Bug,vanyatka,2014-09-17T14:36:28.763+0000,NA,0,AVRO,cutting,6,AVRO-1587,225,56,3,NA,1316.690914
Resolved,Major,2015-12-15T04:11:15.897+0000,Bug,killertoffy,2014-09-10T10:42:39.894+0000,2015-12-15T00:59:29.742+0000,0,AVRO,NA,16,AVRO-1584,612,51,6,Not A Problem,863.2582635
Patch Available,Minor,2017-01-28T11:17:10.829+0000,Bug,zolyfarkas,2014-09-03T19:58:32.909+0000,NA,0,AVRO,hatchetman82,0,AVRO-1581,192,34,1,NA,452.8293161
Patch Available,Major,2016-01-29T12:35:31.401+0000,Bug,sslavic,2014-09-03T11:45:16.856+0000,NA,0,AVRO,NA,4,AVRO-1577,483,45,3,NA,1330.807566
Closed,Minor,2016-02-01T14:56:02.936+0000,Bug,sslavic,2014-09-03T09:35:02.483+0000,2015-07-07T10:12:32.731+0000,0,AVRO,sslavic,6,AVRO-1576,136,45,4,Fixed,814.677324
Resolved,Trivial,2017-05-30T12:58:59.056+0000,Bug,zolyfarkas,2014-09-02T22:22:20.750+0000,2017-05-30T12:58:35.811+0000,0,AVRO,NA,4,AVRO-1575,1760,84,2,Duplicate,330.7588876
Closed,Major,2016-02-01T14:56:06.555+0000,Bug,trex58,2014-08-28T14:49:12.248+0000,2015-01-07T15:48:28.635+0000,0,AVRO,tomwhite,7,AVRO-1573,505,44,5,Fixed,814.6772816
Closed,Major,2016-02-01T14:55:53.211+0000,Bug,bw123,2014-08-25T20:06:05.486+0000,2015-12-30T15:37:32.610+0000,1,AVRO,martinkl,6,AVRO-1572,294,32,5,Fixed,814.6774365
Open,Major,2017-03-21T07:28:12.367+0000,Bug,sachingoyal,2014-08-23T17:55:31.421+0000,NA,1,AVRO,NA,6,AVRO-1571,585,35,6,NA,1341.552689
Open,Major,2017-04-26T01:53:09.405+0000,Bug,sachingoyal,2014-08-22T04:28:55.075+0000,NA,0,AVRO,NA,0,AVRO-1570,690,67,1,NA,1343.112832
Open,Major,2017-04-26T01:53:09.414+0000,Bug,sachingoyal,2014-08-22T04:25:10.264+0000,NA,0,AVRO,NA,6,AVRO-1569,672,45,3,NA,1343.115434
Open,Blocker,2014-11-04T12:00:35.605+0000,Bug,trex58,2014-08-21T14:24:32.649+0000,NA,0,AVRO,NA,8,AVRO-1567,1498,39,4,NA,1343.699202
Resolved,Major,2015-12-15T11:30:09.138+0000,Bug,virtuald,2014-08-11T22:08:50.166+0000,2015-12-15T11:30:09.104+0000,0,AVRO,martinkl,1,AVRO-1565,40,58,2,Duplicate,862.8203077
Closed,Major,2016-02-01T14:55:55.150+0000,Bug,pershyn,2014-08-08T09:22:20.171+0000,2014-11-26T19:17:27.764+0000,3,AVRO,pershyn,5,AVRO-1564,2014,78,4,Fixed,814.6774136
Patch Available,Major,2016-02-04T22:53:42.611+0000,Bug,sachingoyal,2014-08-07T04:10:41.245+0000,NA,1,AVRO,NA,9,AVRO-1562,4455,48,4,NA,1343.231725
Open,Critical,2015-12-28T19:38:36.688+0000,Bug,virtuald,2014-08-07T03:00:36.523+0000,NA,0,AVRO,NA,6,AVRO-1561,1047,61,3,NA,1358.174158
Closed,Minor,2016-02-01T14:56:05.450+0000,Bug,ujjwal.wadhawan,2014-08-06T23:23:41.373+0000,2015-12-30T15:53:54.951+0000,0,AVRO,NA,5,AVRO-1560,414,50,4,Fixed,814.677295
Open,Major,2014-08-01T21:39:19.697+0000,Bug,virtuald,2014-08-01T21:39:19.697+0000,NA,0,AVRO,NA,0,AVRO-1558,324,38,1,NA,1363.397269
Patch Available,Major,2017-07-29T18:43:36.055+0000,Bug,dk-apache,2014-07-30T13:37:04.010+0000,NA,0,AVRO,dk-apache,2,AVRO-1556,489,68,1,NA,1365.719814
Resolved,Major,2016-09-16T18:31:16.198+0000,Bug,sachingoyal,2014-07-28T16:01:21.791+0000,2016-09-16T18:31:14.469+0000,9,AVRO,NA,25,AVRO-1554,1680,65,10,Fixed,586.5278644
Closed,Major,2016-02-01T14:56:05.831+0000,Bug,tomwhite,2014-07-28T14:58:55.429+0000,2014-07-29T12:50:47.353+0000,0,AVRO,tomwhite,7,AVRO-1553,37,42,5,Fixed,814.6772906
Open,Minor,2014-07-22T21:32:26.005+0000,Bug,jimux,2014-07-22T21:32:26.005+0000,NA,0,AVRO,NA,0,AVRO-1549,1738,57,1,NA,1373.402057
Open,Major,2014-07-23T15:10:05.579+0000,Bug,jpivarski,2014-07-22T17:38:00.296+0000,NA,0,AVRO,NA,4,AVRO-1548,7024,37,2,NA,1373.564855
Closed,Minor,2014-07-24T20:16:15.831+0000,Bug,b4hand,2014-07-17T21:43:06.778+0000,2014-07-18T19:15:08.893+0000,0,AVRO,b4hand,7,AVRO-1546,1169,43,3,Fixed,1371.454953
Closed,Major,2016-02-01T14:56:01.721+0000,Bug,virtuald,2014-07-15T16:07:02.870+0000,2014-12-17T23:08:08.990+0000,0,AVRO,virtuald,10,AVRO-1545,496,80,5,Fixed,814.677338
Closed,Major,2016-02-01T14:55:54.452+0000,Bug,matterhayes,2014-07-12T15:47:44.919+0000,2014-08-04T20:09:31.507+0000,0,AVRO,matterhayes,10,AVRO-1544,398,73,6,Fixed,814.677421
Open,Major,2014-07-12T01:07:24.384+0000,Bug,wgs_smiddleditch,2014-07-12T01:07:24.384+0000,NA,0,AVRO,NA,0,AVRO-1543,784,53,1,NA,1384.25277
Open,Trivial,2014-07-12T00:56:38.604+0000,Bug,wgs_smiddleditch,2014-07-12T00:56:38.604+0000,NA,1,AVRO,NA,0,AVRO-1541,1181,59,2,NA,1384.260245
Closed,Blocker,2014-07-24T20:16:24.208+0000,Bug,thiru_mg,2014-07-11T08:12:09.692+0000,2014-07-15T18:33:42.928+0000,0,AVRO,thiru_mg,3,AVRO-1540,66,27,2,Fixed,1371.454856
Open,Major,2014-07-07T14:16:06.855+0000,Bug,platon-vai,2014-07-07T14:14:06.015+0000,NA,0,AVRO,NA,0,AVRO-1538,3093,33,1,NA,1388.706455
Open,Major,2014-07-14T11:55:24.753+0000,Bug,oreissig,2014-06-24T06:58:20.844+0000,NA,0,AVRO,NA,5,AVRO-1532,1115,48,2,NA,1402.009061
Resolved,Major,2014-11-18T10:06:35.938+0000,Bug,youarehow,2014-06-23T20:19:56.668+0000,2014-11-18T10:06:35.901+0000,0,AVRO,NA,2,AVRO-1531,763,47,2,Duplicate,1254.878331
Resolved,Major,2015-10-02T20:07:06.989+0000,Bug,brocknoland,2014-06-23T19:54:27.474+0000,2014-06-30T20:31:28.555+0000,0,AVRO,NA,4,AVRO-1530,292,87,3,Won't Fix,1395.444388
Open,Major,2015-08-28T08:40:22.846+0000,Bug,manuel.godbert,2014-06-20T15:16:39.865+0000,NA,0,AVRO,NA,5,AVRO-1529,381,33,2,NA,1405.663008
Open,Trivial,2016-06-30T08:42:06.154+0000,Bug,hji,2014-06-16T19:38:26.028+0000,NA,1,AVRO,NA,5,AVRO-1528,285,64,4,NA,1409.481224
Closed,Major,2014-07-24T20:16:17.830+0000,Bug,tomwhite,2014-06-11T15:07:38.787+0000,2014-06-12T08:57:24.603+0000,0,AVRO,tomwhite,7,AVRO-1525,417,49,5,Fixed,1371.45493
Patch Available,Minor,2017-07-29T18:44:45.761+0000,Bug,jkarp,2014-06-03T23:37:04.968+0000,NA,0,AVRO,jkarp,1,AVRO-1523,382,59,1,NA,1414.282875
Closed,Major,2014-07-24T20:16:12.277+0000,Bug,stevenwillis,2014-05-30T21:36:17.544+0000,2014-06-06T21:14:45.427+0000,0,AVRO,stevenwillis,5,AVRO-1522,646,59,5,Fixed,1371.454994
Open,Major,2016-01-29T12:35:36.503+0000,Bug,jkarp,2014-05-30T18:30:00.586+0000,NA,0,AVRO,jkarp,0,AVRO-1521,994,53,1,NA,1426.52874
Patch Available,Major,2014-07-28T12:51:05.946+0000,Bug,roehrss,2014-05-29T00:26:30.308+0000,NA,1,AVRO,NA,1,AVRO-1520,225,54,2,NA,1428.247352
Patch Available,Major,2017-07-29T18:45:19.073+0000,Bug,jkarp,2014-05-23T16:02:30.308+0000,NA,0,AVRO,jkarp,3,AVRO-1517,1081,64,1,NA,1426.328516
Closed,Major,2014-07-24T20:16:22.187+0000,Bug,will_gorman,2014-05-20T14:08:06.982+0000,2014-05-28T22:20:06.676+0000,1,AVRO,cutting,7,AVRO-1512,1311,41,6,Fixed,1371.454879
Resolved,Major,2014-05-23T22:23:30.734+0000,Bug,ananthka,2014-05-15T04:19:06.643+0000,2014-05-23T22:23:30.707+0000,0,AVRO,NA,1,AVRO-1510,2353,65,2,Invalid,1433.366586
Resolved,Major,2014-05-13T00:06:39.275+0000,Bug,sandyr,2014-05-13T00:02:35.610+0000,2014-05-13T00:06:39.245+0000,0,AVRO,NA,1,AVRO-1509,46,62,1,Not A Problem,1444.294959
Open,Major,2014-05-12T23:04:27.776+0000,Bug,vchekan,2014-05-12T23:04:27.776+0000,NA,0,AVRO,NA,0,AVRO-1508,304,27,1,NA,1444.338148
Open,Major,2014-05-12T08:46:34.047+0000,Bug,nivance,2014-05-12T08:46:34.047+0000,NA,0,AVRO,NA,0,AVRO-1507,185,30,1,NA,1444.933909
Resolved,Major,2014-06-23T05:32:25.103+0000,Bug,deepujain,2014-05-12T03:21:15.110+0000,2014-05-14T09:33:46.769+0000,0,AVRO,NA,4,AVRO-1506,1652,51,2,Invalid,1442.901122
Open,Major,2014-06-17T02:58:04.038+0000,Bug,nongli,2014-05-06T17:40:01.337+0000,NA,0,AVRO,NA,1,AVRO-1503,49,35,3,NA,1450.563454
Closed,Major,2014-07-24T20:16:13.668+0000,Bug,pershyn,2014-04-30T13:38:41.381+0000,2014-06-06T21:57:57.060+0000,0,AVRO,pershyn,13,AVRO-1500,3047,87,5,Fixed,1371.454978
Closed,Major,2014-07-24T20:16:14.314+0000,Bug,hqmq,2014-04-24T15:39:16.096+0000,2014-07-03T15:17:01.850+0000,0,AVRO,martinkl,10,AVRO-1499,2838,52,5,Fixed,1371.45497
Closed,Major,2014-07-24T20:16:18.166+0000,Bug,christophermann,2014-04-22T13:53:48.005+0000,2014-07-15T20:23:31.180+0000,0,AVRO,christophermann,5,AVRO-1498,305,78,4,Fixed,1371.454926
Open,Major,2014-04-17T15:19:40.311+0000,Bug,ramanasv,2014-04-17T15:19:00.785+0000,NA,1,AVRO,thiru_mg,0,AVRO-1496,201,28,2,NA,1469.661377
Open,Major,2014-04-09T15:01:04.747+0000,Bug,jon.hogins,2014-04-09T15:01:04.747+0000,NA,0,AVRO,NA,0,AVRO-1494,392,75,1,NA,1477.673831
Resolved,Major,2017-02-10T04:48:37.189+0000,Bug,serkan_tas,2014-04-06T03:49:36.265+0000,2016-02-22T02:13:53.745+0000,1,AVRO,krschultz,10,AVRO-1493,1540,34,6,Fixed,794.2065929
Closed,Major,2016-02-01T14:55:57.738+0000,Bug,aausch,2014-04-01T20:46:52.656+0000,2015-07-15T12:02:22.593+0000,1,AVRO,dk-apache,5,AVRO-1491,250,51,5,Fixed,814.677384
Open,Major,2014-03-31T18:49:36.545+0000,Bug,johansu,2014-03-31T18:29:26.114+0000,NA,0,AVRO,NA,1,AVRO-1490,2995,62,2,NA,1486.529139
Closed,Blocker,2016-02-01T14:56:07.677+0000,Bug,ricardoarguello,2014-03-30T14:44:56.360+0000,2014-10-27T14:17:45.288+0000,0,AVRO,ricardoarguello,6,AVRO-1489,5587,34,5,Fixed,814.6772679
Open,Major,2014-03-26T21:16:03.117+0000,Bug,benmwebb,2014-03-26T21:14:09.888+0000,NA,0,AVRO,NA,0,AVRO-1488,663,55,1,NA,1491.414744
Open,Critical,2015-02-26T14:41:36.363+0000,Bug,minaguib,2014-03-25T15:36:01.978+0000,NA,1,AVRO,NA,1,AVRO-1487,1173,91,2,NA,1492.649558
Open,Major,2014-03-25T17:13:26.334+0000,Bug,chrisdursoorg,2014-03-24T22:32:20.832+0000,NA,0,AVRO,NA,0,AVRO-1486,3006,84,1,NA,1493.36045
Resolved,Major,2017-07-20T14:25:27.375+0000,Bug,busbey,2014-03-19T06:17:21.219+0000,2017-07-20T14:25:27.325+0000,0,AVRO,nkollar,14,AVRO-1485,511,97,8,Fixed,279.6985689
Patch Available,Minor,2016-10-11T14:54:36.931+0000,Bug,nigell,2014-03-14T20:30:25.529+0000,NA,0,AVRO,NA,3,AVRO-1484,61,40,2,NA,1503.44289
Patch Available,Minor,2014-03-14T20:00:08.565+0000,Bug,nigell,2014-03-14T18:34:40.536+0000,NA,0,AVRO,NA,4,AVRO-1483,392,71,2,NA,1503.524088
Open,Major,2014-03-12T19:00:53.261+0000,Bug,gjbaxter@mac.com,2014-03-07T23:24:26.119+0000,NA,0,AVRO,NA,3,AVRO-1478,490,55,3,NA,1510.324278
Open,Major,2014-03-07T19:10:32.177+0000,Bug,cresny,2014-03-05T19:27:04.733+0000,NA,0,AVRO,NA,1,AVRO-1475,2127,73,2,NA,1512.489109
Resolved,Major,2015-10-15T19:35:59.573+0000,Bug,ramanasv,2014-03-03T19:27:21.835+0000,2014-06-29T18:00:48.100+0000,0,AVRO,thiru_mg,10,AVRO-1474,1229,88,4,Fixed,1396.549023
Closed,Major,2014-07-24T20:16:11.931+0000,Bug,gabriel.reid,2014-03-02T23:05:17.073+0000,2014-03-13T18:36:17.233+0000,1,AVRO,gabriel.reid,4,AVRO-1473,806,61,5,Fixed,1371.454998
Closed,Major,2014-07-24T20:16:11.012+0000,Bug,jkarp,2014-02-27T23:00:45.558+0000,2014-06-11T19:48:33.374+0000,0,AVRO,jkarp,13,AVRO-1470,679,32,5,Fixed,1371.455009
Open,Major,2016-01-29T12:35:31.562+0000,Bug,jpivarski,2014-02-26T17:46:49.209+0000,NA,0,AVRO,NA,6,AVRO-1467,4594,45,2,NA,1519.558733
Open,Major,2014-03-13T21:43:36.740+0000,Bug,jfolson,2014-02-25T17:49:42.625+0000,NA,0,AVRO,NA,1,AVRO-1466,214,97,2,NA,1520.556726
Closed,Minor,2014-07-24T20:16:15.470+0000,Bug,gabriel.reid,2014-02-24T17:03:48.673+0000,2014-03-13T20:39:46.439+0000,0,AVRO,gabriel.reid,4,AVRO-1465,534,57,4,Fixed,1371.454957
Patch Available,Minor,2017-07-29T18:49:54.329+0000,Bug,jkarp,2014-02-21T02:35:39.977+0000,NA,1,AVRO,jkarp,1,AVRO-1463,481,64,1,NA,1413.358066
Closed,Minor,2014-07-24T20:16:20.078+0000,Bug,jkarp,2014-02-20T20:38:17.654+0000,2014-06-11T19:41:49.840+0000,0,AVRO,jkarp,9,AVRO-1462,351,67,6,Fixed,1371.454904
Closed,Major,2014-07-24T20:16:22.952+0000,Bug,fluke777,2014-02-15T21:19:06.200+0000,2014-03-13T20:44:11.702+0000,0,AVRO,fluke777,9,AVRO-1459,275,50,6,Fixed,1371.45487
Closed,Blocker,2014-07-24T20:16:19.763+0000,Bug,tomwhite,2014-02-15T20:00:38.838+0000,2014-02-28T10:44:48.623+0000,0,AVRO,tomwhite,7,AVRO-1458,116,61,6,Fixed,1371.454907
Closed,Major,2014-07-24T20:16:21.493+0000,Bug,gw4722,2014-02-12T20:50:06.500+0000,2014-05-28T21:26:46.311+0000,1,AVRO,robair,8,AVRO-1457,363,61,6,Fixed,1371.454887
Resolved,Major,2015-07-07T12:49:58.615+0000,Bug,jfolson,2014-02-12T18:16:54.531+0000,2014-02-12T19:22:59.326+0000,1,AVRO,NA,5,AVRO-1456,892,101,4,Not A Problem,1533.491949
Closed,Major,2015-06-03T16:49:55.426+0000,Bug,tomwhite,2014-02-12T11:53:22.928+0000,2014-03-03T15:26:53.324+0000,0,AVRO,tomwhite,11,AVRO-1455,195,62,5,Fixed,1371.454937
Closed,Major,2014-07-24T20:16:10.718+0000,Bug,piccolbo,2014-02-07T22:41:20.908+0000,2014-03-03T18:40:49.641+0000,0,AVRO,cutting,11,AVRO-1454,437,58,4,Fixed,1371.455012
Open,Major,2014-02-04T02:47:20.172+0000,Bug,jelical,2014-02-03T18:50:11.784+0000,NA,0,AVRO,NA,2,AVRO-1452,989,60,2,NA,1542.514722
Open,Major,2014-02-20T10:15:00.267+0000,Bug,sudhirranjan,2014-02-03T13:15:03.470+0000,NA,0,AVRO,NA,2,AVRO-1451,1424,92,2,NA,1542.747457
Open,Major,2014-01-29T19:51:20.029+0000,Bug,eljefe6a,2014-01-29T19:51:20.029+0000,NA,0,AVRO,NA,0,AVRO-1450,210,57,1,NA,1547.472265
Closed,Major,2014-07-24T20:16:11.613+0000,Bug,kryzthov,2014-01-28T07:16:05.781+0000,2014-07-05T04:35:27.900+0000,0,AVRO,kryzthov,18,AVRO-1448,48,26,6,Fixed,1371.455002
Closed,Major,2014-07-24T20:16:16.178+0000,Bug,eljefe6a,2014-01-27T22:34:52.008+0000,2014-01-28T20:05:41.857+0000,0,AVRO,eljefe6a,4,AVRO-1447,183,32,4,Fixed,1371.454949
Closed,Minor,2014-07-24T20:16:14.680+0000,Bug,davidtaylor,2014-01-24T21:48:05.352+0000,2014-01-27T22:06:11.228+0000,0,AVRO,davidtaylor,5,AVRO-1446,151,34,4,Fixed,1371.454966
Closed,Major,2014-07-24T20:16:21.869+0000,Bug,gjbaxter@mac.com,2014-01-23T20:47:48.179+0000,2014-01-27T22:09:37.248+0000,0,AVRO,cutting,5,AVRO-1445,1212,51,4,Fixed,1371.454883
Open,Major,2014-01-23T21:56:23.814+0000,Bug,ramanasv,2014-01-22T05:59:09.988+0000,NA,0,AVRO,thiru_mg,1,AVRO-1444,523,51,1,NA,1555.050159
Patch Available,Major,2017-03-10T15:40:56.292+0000,Bug,kryzthov,2014-01-21T08:05:21.651+0000,NA,4,AVRO,kryzthov,12,AVRO-1443,336,83,9,NA,1550.196742
Closed,Major,2014-07-24T20:16:19.104+0000,Bug,jpivarski,2014-01-21T07:02:34.291+0000,2014-05-28T22:26:54.316+0000,0,AVRO,jpivarski,8,AVRO-1442,570,53,4,Fixed,1371.454915
Closed,Major,2014-07-24T20:16:13.984+0000,Bug,eljefe6a,2014-01-16T23:30:45.329+0000,2014-01-28T20:02:45.890+0000,0,AVRO,eljefe6a,6,AVRO-1441,279,33,5,Fixed,1371.454974
Open,Major,2015-07-20T12:54:20.486+0000,Bug,nivance,2014-01-15T12:13:42.474+0000,NA,0,AVRO,NA,3,AVRO-1440,2399,34,5,NA,1561.790061
Closed,Trivial,2014-07-24T20:16:12.615+0000,Bug,davidtaylor,2014-01-13T16:15:08.542+0000,2014-01-28T19:17:44.291+0000,0,AVRO,davidtaylor,4,AVRO-1436,145,36,4,Fixed,1371.45499
Closed,Major,2014-01-23T21:58:53.584+0000,Bug,davidtaylor,2014-01-10T16:01:15.820+0000,2014-01-10T20:52:19.292+0000,0,AVRO,davidtaylor,5,AVRO-1434,340,35,4,Fixed,1553.383682
Closed,Major,2014-01-23T21:58:55.676+0000,Bug,aj987,2014-01-08T23:44:54.166+0000,2014-01-09T23:34:22.560+0000,0,AVRO,cutting,6,AVRO-1433,205,37,4,Fixed,1553.383658
Open,Major,2017-03-09T19:26:52.256+0000,Bug,nandaa2,2014-01-07T15:19:16.552+0000,NA,0,AVRO,NA,2,AVRO-1430,136,24,2,NA,1569.661194
Closed,Minor,2014-01-23T21:58:57.067+0000,Bug,robair,2014-01-05T22:51:35.919+0000,2014-01-09T19:51:53.849+0000,0,AVRO,robair,5,AVRO-1427,1760,42,4,Fixed,1553.383642
Closed,Major,2014-01-23T21:58:53.692+0000,Bug,ramanasv,2014-01-02T16:31:06.287+0000,2014-01-07T17:31:34.078+0000,0,AVRO,thiru_mg,10,AVRO-1424,326,39,5,Fixed,1553.383681
Open,Blocker,2014-01-06T23:21:46.325+0000,Bug,user874144,2013-12-31T17:45:29.765+0000,NA,0,AVRO,NA,4,AVRO-1423,2414,55,2,NA,1576.559653
Open,Major,2013-12-28T00:03:46.172+0000,Bug,jpivarski,2013-12-28T00:02:43.792+0000,NA,2,AVRO,NA,0,AVRO-1422,5489,72,4,NA,1580.297685
Open,Major,2014-01-10T05:56:51.079+0000,Bug,user874144,2013-12-25T17:03:56.045+0000,NA,0,AVRO,NA,12,AVRO-1420,217,46,2,NA,1582.588515
Open,Major,2016-09-19T16:50:45.393+0000,Bug,deepujain,2013-12-24T06:56:33.441+0000,NA,0,AVRO,NA,5,AVRO-1419,1145,77,6,NA,1584.010305
Open,Major,2014-01-22T10:10:35.980+0000,Bug,tomwhite,2013-12-20T11:14:20.141+0000,NA,0,AVRO,NA,3,AVRO-1417,196,50,3,NA,1587.831292
Resolved,Major,2014-01-10T07:41:04.389+0000,Bug,ramanasv,2013-12-17T03:58:59.837+0000,2014-01-10T07:13:35.978+0000,0,AVRO,ramanasv,6,AVRO-1415,258,64,4,Fixed,1566.998469
Resolved,Major,2013-12-20T04:39:32.733+0000,Bug,russell.jurney,2013-12-13T23:51:09.918+0000,2013-12-20T04:39:32.693+0000,0,AVRO,NA,1,AVRO-1412,1562,70,1,Fixed,1588.105452
